,CIK,Company Name,Form Type,Date Filed,Filename,Is Loan Agreement
18,1000683,BLONDER TONGUE LABORATORIES INC,8-K,2022-02-04,https://www.sec.gov/Archives/edgar/data/1000683/0001213900-22-005516.txt,False
19,1000683,BLONDER TONGUE LABORATORIES INC,8-K,2022-02-15,https://www.sec.gov/Archives/edgar/data/1000683/0001213900-22-007900.txt,True
20,1000683,BLONDER TONGUE LABORATORIES INC,8-K,2022-03-04,https://www.sec.gov/Archives/edgar/data/1000683/0001213900-22-010671.txt,True
21,1000683,BLONDER TONGUE LABORATORIES INC,8-K,2022-03-14,https://www.sec.gov/Archives/edgar/data/1000683/0001213900-22-012070.txt,False
22,1000683,BLONDER TONGUE LABORATORIES INC,8-K,2022-03-31,https://www.sec.gov/Archives/edgar/data/1000683/0001213900-22-016431.txt,False
23,1000694,NOVAVAX INC,8-K,2022-01-10,https://www.sec.gov/Archives/edgar/data/1000694/0001104659-22-002538.txt,False
24,1000694,NOVAVAX INC,8-K,2022-02-07,https://www.sec.gov/Archives/edgar/data/1000694/0001104659-22-012838.txt,False
25,1000694,NOVAVAX INC,8-K,2022-02-10,https://www.sec.gov/Archives/edgar/data/1000694/0001104659-22-019409.txt,False
26,1000694,NOVAVAX INC,8-K,2022-03-01,https://www.sec.gov/Archives/edgar/data/1000694/0001104659-22-028785.txt,False
27,1000694,NOVAVAX INC,8-K,2022-03-07,https://www.sec.gov/Archives/edgar/data/1000694/0001104659-22-031110.txt,False
28,1000697,WATERS CORP /DE/,8-K,2022-01-10,https://www.sec.gov/Archives/edgar/data/1000697/0001193125-22-005066.txt,False
29,1000697,WATERS CORP /DE/,8-K,2022-02-01,https://www.sec.gov/Archives/edgar/data/1000697/0001193125-22-023950.txt,False
30,1000753,"INSPERITY, INC.",8-K,2022-01-03,https://www.sec.gov/Archives/edgar/data/1000753/0001000753-22-000002.txt,False
31,1000753,"INSPERITY, INC.",8-K,2022-02-10,https://www.sec.gov/Archives/edgar/data/1000753/0001000753-22-000007.txt,False
32,1001082,DISH Network CORP,8-K,2022-01-04,https://www.sec.gov/Archives/edgar/data/1001082/0001001082-22-000006.txt,False
33,1001082,DISH Network CORP,8-K,2022-03-31,https://www.sec.gov/Archives/edgar/data/1001082/0001001082-22-000013.txt,False
34,1001115,GEOSPACE TECHNOLOGIES CORP,8-K,2022-01-20,https://www.sec.gov/Archives/edgar/data/1001115/0001193125-22-013188.txt,False
35,1001115,GEOSPACE TECHNOLOGIES CORP,8-K,2022-02-02,https://www.sec.gov/Archives/edgar/data/1001115/0001193125-22-025933.txt,False
36,1001171,BROADWAY FINANCIAL CORP \DE\,8-K,2022-03-14,https://www.sec.gov/Archives/edgar/data/1001171/0001140361-22-009388.txt,False
37,100122,TUCSON ELECTRIC POWER CO,8-K,2022-02-17,https://www.sec.gov/Archives/edgar/data/100122/0000100122-22-000007.txt,False
38,1001233,"SANGAMO THERAPEUTICS, INC",8-K,2022-01-06,https://www.sec.gov/Archives/edgar/data/1001233/0001628280-22-000401.txt,False
39,1001233,"SANGAMO THERAPEUTICS, INC",8-K,2022-02-09,https://www.sec.gov/Archives/edgar/data/1001233/0001628280-22-002051.txt,False
40,1001233,"SANGAMO THERAPEUTICS, INC",8-K,2022-02-24,https://www.sec.gov/Archives/edgar/data/1001233/0001628280-22-003812.txt,False
41,1001233,"SANGAMO THERAPEUTICS, INC",8-K,2022-03-28,https://www.sec.gov/Archives/edgar/data/1001233/0001628280-22-007438.txt,False
42,1001250,ESTEE LAUDER COMPANIES INC,8-K,2022-02-03,https://www.sec.gov/Archives/edgar/data/1001250/0001001250-22-000004.txt,False
43,1001250,ESTEE LAUDER COMPANIES INC,8-K,2022-02-24,https://www.sec.gov/Archives/edgar/data/1001250/0001001250-22-000020.txt,False
44,1001250,ESTEE LAUDER COMPANIES INC,8-K,2022-02-28,https://www.sec.gov/Archives/edgar/data/1001250/0001001250-22-000023.txt,False
45,1001316,"TG THERAPEUTICS, INC.",8-K,2022-01-04,https://www.sec.gov/Archives/edgar/data/1001316/0001558370-22-000026.txt,False
46,1001316,"TG THERAPEUTICS, INC.",8-K,2022-01-27,https://www.sec.gov/Archives/edgar/data/1001316/0001558370-22-000487.txt,False
47,1001316,"TG THERAPEUTICS, INC.",8-K,2022-03-01,https://www.sec.gov/Archives/edgar/data/1001316/0001558370-22-002470.txt,False
48,1001385,NORTHWEST PIPE CO,8-K,2022-02-14,https://www.sec.gov/Archives/edgar/data/1001385/0001437749-22-003257.txt,False
49,1001385,NORTHWEST PIPE CO,8-K,2022-03-09,https://www.sec.gov/Archives/edgar/data/1001385/0001437749-22-005697.txt,False
50,1001385,NORTHWEST PIPE CO,8-K,2022-03-15,https://www.sec.gov/Archives/edgar/data/1001385/0001437749-22-006295.txt,False
51,1001601,"MGT CAPITAL INVESTMENTS, INC.",8-K,2022-01-25,https://www.sec.gov/Archives/edgar/data/1001601/0001493152-22-002197.txt,False
52,1001614,"Riley Exploration Permian, Inc.",8-K,2022-01-27,https://www.sec.gov/Archives/edgar/data/1001614/0001628280-22-001391.txt,False
53,1001614,"Riley Exploration Permian, Inc.",8-K,2022-02-14,https://www.sec.gov/Archives/edgar/data/1001614/0001628280-22-002496.txt,False
54,1001614,"Riley Exploration Permian, Inc.",8-K,2022-03-24,https://www.sec.gov/Archives/edgar/data/1001614/0001628280-22-007188.txt,False
55,1001838,SOUTHERN COPPER CORP/,8-K,2022-01-31,https://www.sec.gov/Archives/edgar/data/1001838/0001104659-22-009732.txt,False
56,1001838,SOUTHERN COPPER CORP/,8-K,2022-02-02,https://www.sec.gov/Archives/edgar/data/1001838/0001104659-22-010925.txt,False
57,1001838,SOUTHERN COPPER CORP/,8-K,2022-03-15,https://www.sec.gov/Archives/edgar/data/1001838/0001104659-22-033893.txt,False
58,1001902,INTEVAC INC,8-K,2022-01-03,https://www.sec.gov/Archives/edgar/data/1001902/0001193125-22-000589.txt,False
59,1001902,INTEVAC INC,8-K,2022-01-20,https://www.sec.gov/Archives/edgar/data/1001902/0001193125-22-013154.txt,False
60,1001902,INTEVAC INC,8-K,2022-02-01,https://www.sec.gov/Archives/edgar/data/1001902/0001193125-22-024578.txt,False
61,1001902,INTEVAC INC,8-K,2022-02-09,https://www.sec.gov/Archives/edgar/data/1001902/0001193125-22-032656.txt,False
62,1001902,INTEVAC INC,8-K,2022-03-03,https://www.sec.gov/Archives/edgar/data/1001902/0001193125-22-064318.txt,False
63,1001907,ASTROTECH Corp,8-K,2022-01-06,https://www.sec.gov/Archives/edgar/data/1001907/0001564590-22-000566.txt,False
64,1001907,ASTROTECH Corp,8-K,2022-02-11,https://www.sec.gov/Archives/edgar/data/1001907/0001564590-22-004734.txt,False
65,1001907,ASTROTECH Corp,8-K,2022-03-30,https://www.sec.gov/Archives/edgar/data/1001907/0001564590-22-012518.txt,False
66,1002047,"NetApp, Inc.",8-K,2022-02-14,https://www.sec.gov/Archives/edgar/data/1002047/0001193125-22-041835.txt,False
67,1002047,"NetApp, Inc.",8-K,2022-02-23,https://www.sec.gov/Archives/edgar/data/1002047/0000950170-22-001772.txt,False
68,1002047,"NetApp, Inc.",8-K,2022-03-22,https://www.sec.gov/Archives/edgar/data/1002047/0001193125-22-081663.txt,False
69,1002517,"Nuance Communications, Inc.",8-K,2022-02-07,https://www.sec.gov/Archives/edgar/data/1002517/0001002517-22-000016.txt,False
70,1002517,"Nuance Communications, Inc.",8-K,2022-03-01,https://www.sec.gov/Archives/edgar/data/1002517/0001002517-22-000019.txt,False
71,1002517,"Nuance Communications, Inc.",8-K,2022-03-04,https://www.sec.gov/Archives/edgar/data/1002517/0001193125-22-066065.txt,False
72,1002590,"STAR GROUP, L.P.",8-K,2022-01-13,https://www.sec.gov/Archives/edgar/data/1002590/0001171843-22-000253.txt,False
73,1002590,"STAR GROUP, L.P.",8-K,2022-02-02,https://www.sec.gov/Archives/edgar/data/1002590/0001171843-22-000713.txt,False
74,1002638,OPEN TEXT CORP,8-K,2022-01-25,https://www.sec.gov/Archives/edgar/data/1002638/0001002638-22-000003.txt,False
75,1002638,OPEN TEXT CORP,8-K,2022-02-03,https://www.sec.gov/Archives/edgar/data/1002638/0001002638-22-000010.txt,False
76,1002771,"Integrated Cannabis Solutions, Inc.",8-K,2022-01-27,https://www.sec.gov/Archives/edgar/data/1002771/0001477932-22-000456.txt,False
77,1002771,"Integrated Cannabis Solutions, Inc.",8-K,2022-03-21,https://www.sec.gov/Archives/edgar/data/1002771/0001477932-22-001531.txt,False
78,1002910,AMEREN CORP,8-K,2022-02-17,https://www.sec.gov/Archives/edgar/data/1002910/0001002910-22-000036.txt,False
79,1003078,MSC INDUSTRIAL DIRECT CO INC,8-K,2022-01-26,https://www.sec.gov/Archives/edgar/data/1003078/0001003078-22-000007.txt,False
80,1003078,MSC INDUSTRIAL DIRECT CO INC,8-K,2022-03-22,https://www.sec.gov/Archives/edgar/data/1003078/0001003078-22-000039.txt,False
81,1003078,MSC INDUSTRIAL DIRECT CO INC,8-K,2022-03-30,https://www.sec.gov/Archives/edgar/data/1003078/0001003078-22-000044.txt,False
82,1003410,DUKE REALTY Ltd PARTNERSHIP/,8-K,2022-01-27,https://www.sec.gov/Archives/edgar/data/1003410/0000783280-22-000002.txt,False
83,1003410,DUKE REALTY Ltd PARTNERSHIP/,8-K,2022-02-18,https://www.sec.gov/Archives/edgar/data/1003410/0001193125-22-046127.txt,False
84,1003509,AMERICAN EXPRESS CREDIT ACCOUNT MASTER TRUST,8-K,2022-03-11,https://www.sec.gov/Archives/edgar/data/1003509/0001193125-22-073497.txt,False
85,1003509,AMERICAN EXPRESS CREDIT ACCOUNT MASTER TRUST,8-K,2022-03-18,https://www.sec.gov/Archives/edgar/data/1003509/0001193125-22-079308.txt,False
86,100378,TWIN DISC INC,8-K,2022-02-02,https://www.sec.gov/Archives/edgar/data/100378/0001437749-22-002155.txt,False
87,100378,TWIN DISC INC,8-K,2022-02-07,https://www.sec.gov/Archives/edgar/data/100378/0001437749-22-002627.txt,False
88,100378,TWIN DISC INC,8-K,2022-03-04,https://www.sec.gov/Archives/edgar/data/100378/0001437749-22-005296.txt,True
89,100378,TWIN DISC INC,8-K,2022-03-15,https://www.sec.gov/Archives/edgar/data/100378/0001437749-22-006331.txt,False
90,1004155,SOUTHERN Co GAS,8-K,2022-02-17,https://www.sec.gov/Archives/edgar/data/1004155/0000092122-22-000005.txt,False
91,1004434,"AFFILIATED MANAGERS GROUP, INC.",8-K,2022-02-07,https://www.sec.gov/Archives/edgar/data/1004434/0001004434-22-000010.txt,False
92,1004434,"AFFILIATED MANAGERS GROUP, INC.",8-K,2022-03-16,https://www.sec.gov/Archives/edgar/data/1004434/0001193125-22-076708.txt,False
93,1004702,OCEANFIRST FINANCIAL CORP,8-K,2022-01-21,https://www.sec.gov/Archives/edgar/data/1004702/0001004702-22-000005.txt,False
94,1004702,OCEANFIRST FINANCIAL CORP,8-K,2022-01-27,https://www.sec.gov/Archives/edgar/data/1004702/0001004702-22-000007.txt,False
95,1004702,OCEANFIRST FINANCIAL CORP,8-K,2022-02-03,https://www.sec.gov/Archives/edgar/data/1004702/0001004702-22-000009.txt,False
96,1004702,OCEANFIRST FINANCIAL CORP,8-K,2022-02-11,https://www.sec.gov/Archives/edgar/data/1004702/0001004702-22-000013.txt,False
97,1004702,OCEANFIRST FINANCIAL CORP,8-K,2022-03-17,https://www.sec.gov/Archives/edgar/data/1004702/0001004702-22-000079.txt,False
98,1004702,OCEANFIRST FINANCIAL CORP,8-K,2022-03-25,https://www.sec.gov/Archives/edgar/data/1004702/0001004702-22-000081.txt,False
99,1004724,"REGIONAL HEALTH PROPERTIES, INC",8-K,2022-01-06,https://www.sec.gov/Archives/edgar/data/1004724/0001564590-22-000569.txt,False
100,1004724,"REGIONAL HEALTH PROPERTIES, INC",8-K,2022-02-28,https://www.sec.gov/Archives/edgar/data/1004724/0001564590-22-007371.txt,False
101,1004724,"REGIONAL HEALTH PROPERTIES, INC",8-K,2022-02-28,https://www.sec.gov/Archives/edgar/data/1004724/0001564590-22-007662.txt,False
102,1004724,"REGIONAL HEALTH PROPERTIES, INC",8-K,2022-03-28,https://www.sec.gov/Archives/edgar/data/1004724/0001564590-22-011843.txt,False
103,1004724,"REGIONAL HEALTH PROPERTIES, INC",8-K,2022-03-29,https://www.sec.gov/Archives/edgar/data/1004724/0001564590-22-012069.txt,False
104,10048,BARNWELL INDUSTRIES INC,8-K,2022-02-11,https://www.sec.gov/Archives/edgar/data/10048/0001140361-22-004711.txt,False
105,10048,BARNWELL INDUSTRIES INC,8-K,2022-03-08,https://www.sec.gov/Archives/edgar/data/10048/0001140361-22-008439.txt,False
106,10048,BARNWELL INDUSTRIES INC,8-K,2022-03-10,https://www.sec.gov/Archives/edgar/data/10048/0001140361-22-008952.txt,False
107,100493,"TYSON FOODS, INC.",8-K,2022-01-12,https://www.sec.gov/Archives/edgar/data/100493/0000100493-22-000006.txt,False
108,100493,"TYSON FOODS, INC.",8-K,2022-02-07,https://www.sec.gov/Archives/edgar/data/100493/0000100493-22-000015.txt,False
109,100493,"TYSON FOODS, INC.",8-K,2022-02-14,https://www.sec.gov/Archives/edgar/data/100493/0000100493-22-000021.txt,False
110,1004980,PG&E Corp,8-K,2022-01-21,https://www.sec.gov/Archives/edgar/data/1004980/0001308179-22-000008.txt,False
111,1004980,PG&E Corp,8-K,2022-02-10,https://www.sec.gov/Archives/edgar/data/1004980/0001004980-22-000008.txt,False
112,1004980,PG&E Corp,8-K,2022-02-16,https://www.sec.gov/Archives/edgar/data/1004980/0000950157-22-000150.txt,False
113,1004980,PG&E Corp,8-K,2022-02-18,https://www.sec.gov/Archives/edgar/data/1004980/0001193125-22-046665.txt,True
114,1004980,PG&E Corp,8-K,2022-02-28,https://www.sec.gov/Archives/edgar/data/1004980/0001308179-22-000024.txt,False
115,1004980,PG&E Corp,8-K,2022-03-15,https://www.sec.gov/Archives/edgar/data/1004980/0001308179-22-000051.txt,False
116,1004989,"SPAR Group, Inc.",8-K,2022-01-28,https://www.sec.gov/Archives/edgar/data/1004989/0001437749-22-001867.txt,False
117,1004989,"SPAR Group, Inc.",8-K,2022-02-03,https://www.sec.gov/Archives/edgar/data/1004989/0001437749-22-002297.txt,False
118,1004989,"SPAR Group, Inc.",8-K,2022-03-29,https://www.sec.gov/Archives/edgar/data/1004989/0001437749-22-007508.txt,False
119,1005101,CONCIERGE TECHNOLOGIES INC,8-K,2022-03-07,https://www.sec.gov/Archives/edgar/data/1005101/0001171200-22-000059.txt,False
120,1005101,"Marygold Companies, Inc.",8-K,2022-03-15,https://www.sec.gov/Archives/edgar/data/1005101/0001171200-22-000105.txt,False
121,100517,"United Airlines Holdings, Inc.",8-K,2022-01-19,https://www.sec.gov/Archives/edgar/data/100517/0000100517-22-000004.txt,False
122,100517,"United Airlines Holdings, Inc.",8-K,2022-03-07,https://www.sec.gov/Archives/edgar/data/100517/0000100517-22-000012.txt,False
123,100517,"United Airlines Holdings, Inc.",8-K,2022-03-15,https://www.sec.gov/Archives/edgar/data/100517/0000100517-22-000018.txt,False
124,1005210,SUBURBAN PROPANE PARTNERS LP,8-K,2022-01-19,https://www.sec.gov/Archives/edgar/data/1005210/0001564590-22-001605.txt,False
125,1005210,SUBURBAN PROPANE PARTNERS LP,8-K,2022-01-20,https://www.sec.gov/Archives/edgar/data/1005210/0001564590-22-001684.txt,False
126,1005210,SUBURBAN PROPANE PARTNERS LP,8-K,2022-02-03,https://www.sec.gov/Archives/edgar/data/1005210/0001564590-22-003732.txt,False
127,1005229,COLUMBUS MCKINNON CORP,8-K,2022-01-18,https://www.sec.gov/Archives/edgar/data/1005229/0001005229-22-000004.txt,False
128,1005229,COLUMBUS MCKINNON CORP,8-K,2022-01-27,https://www.sec.gov/Archives/edgar/data/1005229/0001005229-22-000025.txt,False
129,1005229,COLUMBUS MCKINNON CORP,8-K,2022-02-08,https://www.sec.gov/Archives/edgar/data/1005229/0001005229-22-000028.txt,False
130,1005229,COLUMBUS MCKINNON CORP,8-K,2022-03-22,https://www.sec.gov/Archives/edgar/data/1005229/0001005229-22-000067.txt,False
131,1005276,MOHEGAN TRIBAL GAMING AUTHORITY,8-K,2022-02-09,https://www.sec.gov/Archives/edgar/data/1005276/0001005276-22-000010.txt,False
132,1005284,UNIVERSAL DISPLAY CORP \PA\,8-K,2022-02-23,https://www.sec.gov/Archives/edgar/data/1005284/0000950170-22-001784.txt,False
133,1005286,LANDEC CORP \CA\,8-K,2022-01-05,https://www.sec.gov/Archives/edgar/data/1005286/0001005286-22-000002.txt,False
134,1005286,LANDEC CORP \CA\,8-K,2022-01-10,https://www.sec.gov/Archives/edgar/data/1005286/0001005286-22-000007.txt,False
135,1005286,LANDEC CORP \CA\,8-K,2022-01-24,https://www.sec.gov/Archives/edgar/data/1005286/0001005286-22-000013.txt,False
136,1005731,IDT CORP,8-K,2022-03-07,https://www.sec.gov/Archives/edgar/data/1005731/0001493152-22-006183.txt,False
137,1005757,CSG SYSTEMS INTERNATIONAL INC,8-K,2022-02-01,https://www.sec.gov/Archives/edgar/data/1005757/0001564590-22-003364.txt,False
138,1005817,TOMPKINS FINANCIAL CORP,8-K,2022-01-28,https://www.sec.gov/Archives/edgar/data/1005817/0001387131-22-000966.txt,False
139,100591,ARGAN INC,8-K,2022-01-24,https://www.sec.gov/Archives/edgar/data/100591/0001558370-22-000385.txt,False
140,1006028,"PURE BIOSCIENCE, INC.",8-K,2022-02-08,https://www.sec.gov/Archives/edgar/data/1006028/0001493152-22-003505.txt,False
141,1006028,"PURE BIOSCIENCE, INC.",8-K,2022-03-15,https://www.sec.gov/Archives/edgar/data/1006028/0001493152-22-006861.txt,False
142,1006045,IRIDEX CORP,8-K,2022-01-11,https://www.sec.gov/Archives/edgar/data/1006045/0001564590-22-001014.txt,False
143,1006045,IRIDEX CORP,8-K,2022-03-10,https://www.sec.gov/Archives/edgar/data/1006045/0001564590-22-009648.txt,False
144,1006045,IRIDEX CORP,8-K,2022-03-21,https://www.sec.gov/Archives/edgar/data/1006045/0001564590-22-011195.txt,False
145,1006281,"Protalix BioTherapeutics, Inc.",8-K,2022-02-24,https://www.sec.gov/Archives/edgar/data/1006281/0001558370-22-001858.txt,False
146,1006281,"Protalix BioTherapeutics, Inc.",8-K,2022-03-31,https://www.sec.gov/Archives/edgar/data/1006281/0001558370-22-004821.txt,False
147,1006655,EVOLUTION PETROLEUM CORP,8-K,2022-01-21,https://www.sec.gov/Archives/edgar/data/1006655/0001006655-22-000002.txt,False
148,1006655,EVOLUTION PETROLEUM CORP,8-K,2022-02-10,https://www.sec.gov/Archives/edgar/data/1006655/0001006655-22-000009.txt,False
149,1006655,EVOLUTION PETROLEUM CORP,8-K,2022-03-09,https://www.sec.gov/Archives/edgar/data/1006655/0001006655-22-000011.txt,False
150,1006830,CONSUMERS BANCORP INC /OH/,8-K,2022-01-20,https://www.sec.gov/Archives/edgar/data/1006830/0001437749-22-001286.txt,False
151,1006837,INNOVATE Corp.,8-K,2022-01-04,https://www.sec.gov/Archives/edgar/data/1006837/0001006837-22-000006.txt,False
152,1006837,INNOVATE Corp.,8-K,2022-02-14,https://www.sec.gov/Archives/edgar/data/1006837/0001006837-22-000010.txt,False
153,1006837,INNOVATE Corp.,8-K,2022-03-09,https://www.sec.gov/Archives/edgar/data/1006837/0001006837-22-000013.txt,False
154,1007019,COFFEE HOLDING CO INC,8-K,2022-01-31,https://www.sec.gov/Archives/edgar/data/1007019/0001493152-22-002664.txt,False
155,1007019,COFFEE HOLDING CO INC,8-K,2022-02-18,https://www.sec.gov/Archives/edgar/data/1007019/0001493152-22-004995.txt,False
156,1007019,COFFEE HOLDING CO INC,8-K,2022-03-18,https://www.sec.gov/Archives/edgar/data/1007019/0001493152-22-007192.txt,False
157,100716,UNICO AMERICAN CORP,8-K,2022-01-18,https://www.sec.gov/Archives/edgar/data/100716/0001654954-22-000584.txt,False
158,100726,UNIFI INC,8-K,2022-01-26,https://www.sec.gov/Archives/edgar/data/100726/0001564590-22-002484.txt,False
159,100726,UNIFI INC,8-K,2022-02-16,https://www.sec.gov/Archives/edgar/data/100726/0001564590-22-005299.txt,False
160,1007273,BANK OF SOUTH CAROLINA CORP,8-K,2022-01-13,https://www.sec.gov/Archives/edgar/data/1007273/0001564590-22-001137.txt,False
161,1007273,BANK OF SOUTH CAROLINA CORP,8-K,2022-03-24,https://www.sec.gov/Archives/edgar/data/1007273/0001564590-22-011602.txt,False
162,1007587,KVH INDUSTRIES INC \DE\,8-K,2022-02-04,https://www.sec.gov/Archives/edgar/data/1007587/0001104659-22-012119.txt,False
163,1007587,KVH INDUSTRIES INC \DE\,8-K,2022-03-07,https://www.sec.gov/Archives/edgar/data/1007587/0001007587-22-000001.txt,False
164,1007587,KVH INDUSTRIES INC \DE\,8-K,2022-03-08,https://www.sec.gov/Archives/edgar/data/1007587/0001007587-22-000002.txt,False
165,1008586,STREAMLINE HEALTH SOLUTIONS INC.,8-K,2022-02-17,https://www.sec.gov/Archives/edgar/data/1008586/0001493152-22-004870.txt,False
166,1008586,STREAMLINE HEALTH SOLUTIONS INC.,8-K,2022-02-24,https://www.sec.gov/Archives/edgar/data/1008586/0001493152-22-005394.txt,False
167,1008586,STREAMLINE HEALTH SOLUTIONS INC.,8-K,2022-03-28,https://www.sec.gov/Archives/edgar/data/1008586/0001493152-22-007875.txt,False
168,1008654,TUPPERWARE BRANDS CORP,8-K,2022-02-23,https://www.sec.gov/Archives/edgar/data/1008654/0001008654-22-000004.txt,False
169,1008654,TUPPERWARE BRANDS CORP,8-K,2022-02-28,https://www.sec.gov/Archives/edgar/data/1008654/0001008654-22-000010.txt,False
170,1008848,ACORDA THERAPEUTICS INC,8-K,2022-01-06,https://www.sec.gov/Archives/edgar/data/1008848/0001564590-22-000543.txt,False
171,1008848,ACORDA THERAPEUTICS INC,8-K,2022-03-09,https://www.sec.gov/Archives/edgar/data/1008848/0001564590-22-009305.txt,False
172,100885,UNION PACIFIC CORP,8-K,2022-01-20,https://www.sec.gov/Archives/edgar/data/100885/0001437749-22-001269.txt,False
173,100885,UNION PACIFIC CORP,8-K,2022-02-04,https://www.sec.gov/Archives/edgar/data/100885/0001437749-22-002437.txt,False
174,100885,UNION PACIFIC CORP,8-K,2022-02-10,https://www.sec.gov/Archives/edgar/data/100885/0001437749-22-002936.txt,False
175,100885,UNION PACIFIC CORP,8-K,2022-02-14,https://www.sec.gov/Archives/edgar/data/100885/0001437749-22-003268.txt,False
176,100885,UNION PACIFIC CORP,8-K,2022-02-17,https://www.sec.gov/Archives/edgar/data/100885/0001437749-22-003713.txt,False
177,1009759,Capstone Green Energy Corp,8-K,2022-02-10,https://www.sec.gov/Archives/edgar/data/1009759/0001558370-22-001005.txt,False
178,1009759,Capstone Green Energy Corp,8-K,2022-03-03,https://www.sec.gov/Archives/edgar/data/1009759/0001558370-22-002729.txt,False
179,1009759,Capstone Green Energy Corp,8-K,2022-03-25,https://www.sec.gov/Archives/edgar/data/1009759/0001558370-22-004326.txt,False
180,1009829,JAKKS PACIFIC INC,8-K,2022-02-17,https://www.sec.gov/Archives/edgar/data/1009829/0001185185-22-000210.txt,False
181,1009891,AIR INDUSTRIES GROUP,8-K,2022-01-06,https://www.sec.gov/Archives/edgar/data/1009891/0001213900-22-000873.txt,False
182,1009891,AIR INDUSTRIES GROUP,8-K,2022-01-20,https://www.sec.gov/Archives/edgar/data/1009891/0001213900-22-002797.txt,False
183,1009891,AIR INDUSTRIES GROUP,8-K,2022-02-01,https://www.sec.gov/Archives/edgar/data/1009891/0001213900-22-004623.txt,False
184,1009891,AIR INDUSTRIES GROUP,8-K,2022-02-03,https://www.sec.gov/Archives/edgar/data/1009891/0001213900-22-005100.txt,False
185,1009891,AIR INDUSTRIES GROUP,8-K,2022-02-07,https://www.sec.gov/Archives/edgar/data/1009891/0001213900-22-005623.txt,False
186,1009891,AIR INDUSTRIES GROUP,8-K,2022-02-09,https://www.sec.gov/Archives/edgar/data/1009891/0001213900-22-005972.txt,False
187,1009891,AIR INDUSTRIES GROUP,8-K,2022-03-02,https://www.sec.gov/Archives/edgar/data/1009891/0001213900-22-010303.txt,False
188,1009891,AIR INDUSTRIES GROUP,8-K,2022-03-07,https://www.sec.gov/Archives/edgar/data/1009891/0001213900-22-010835.txt,False
189,1009891,AIR INDUSTRIES GROUP,8-K,2022-03-28,https://www.sec.gov/Archives/edgar/data/1009891/0001213900-22-015579.txt,False
190,1010086,SIGA TECHNOLOGIES INC,8-K,2022-03-03,https://www.sec.gov/Archives/edgar/data/1010086/0001140361-22-007678.txt,False
191,1010086,SIGA TECHNOLOGIES INC,8-K,2022-03-24,https://www.sec.gov/Archives/edgar/data/1010086/0001140361-22-011024.txt,False
192,1010470,PROVIDENT FINANCIAL HOLDINGS INC,8-K,2022-01-26,https://www.sec.gov/Archives/edgar/data/1010470/0000939057-22-000016.txt,False
