,CIK,Company Name,Form Type,Date Filed,Filename,Is Loan Agreement
28,1000694,NOVAVAX INC,8-K,2022-11-21,https://www.sec.gov/Archives/edgar/data/1000694/0001104659-22-120848.txt,False
29,1000694,NOVAVAX INC,8-K,2022-12-14,https://www.sec.gov/Archives/edgar/data/1000694/0001104659-22-127036.txt,False
30,1000694,NOVAVAX INC,8-K,2022-12-19,https://www.sec.gov/Archives/edgar/data/1000694/0001104659-22-128263.txt,False
31,1000694,NOVAVAX INC,8-K,2022-12-21,https://www.sec.gov/Archives/edgar/data/1000694/0001104659-22-128864.txt,False
32,1000694,NOVAVAX INC,8-K,2022-12-28,https://www.sec.gov/Archives/edgar/data/1000694/0001104659-22-130566.txt,False
33,1000697,WATERS CORP /DE/,8-K,2022-11-01,https://www.sec.gov/Archives/edgar/data/1000697/0001193125-22-274470.txt,False
34,1000697,WATERS CORP /DE/,8-K,2022-11-23,https://www.sec.gov/Archives/edgar/data/1000697/0001193125-22-291639.txt,False
35,1000753,"INSPERITY, INC.",8-K,2022-10-31,https://www.sec.gov/Archives/edgar/data/1000753/0001000753-22-000045.txt,False
36,1001082,DISH Network CORP,8-K,2022-11-02,https://www.sec.gov/Archives/edgar/data/1001082/0001104659-22-113780.txt,False
37,1001082,DISH Network CORP,8-K,2022-11-07,https://www.sec.gov/Archives/edgar/data/1001082/0001104659-22-115482.txt,False
38,1001082,DISH Network CORP,8-K,2022-11-15,https://www.sec.gov/Archives/edgar/data/1001082/0001104659-22-119157.txt,False
39,1001115,GEOSPACE TECHNOLOGIES CORP,8-K,2022-11-04,https://www.sec.gov/Archives/edgar/data/1001115/0001193125-22-278003.txt,False
40,1001115,GEOSPACE TECHNOLOGIES CORP,8-K,2022-11-18,https://www.sec.gov/Archives/edgar/data/1001115/0001193125-22-288410.txt,False
41,1001171,BROADWAY FINANCIAL CORP \DE\,8-K,2022-10-21,https://www.sec.gov/Archives/edgar/data/1001171/0001140361-22-038029.txt,False
42,1001171,BROADWAY FINANCIAL CORP \DE\,8-K,2022-10-21,https://www.sec.gov/Archives/edgar/data/1001171/0001140361-22-038032.txt,False
43,1001171,BROADWAY FINANCIAL CORP \DE\,8-K,2022-11-03,https://www.sec.gov/Archives/edgar/data/1001171/0001140361-22-039697.txt,False
44,1001171,BROADWAY FINANCIAL CORP \DE\,8-K,2022-12-20,https://www.sec.gov/Archives/edgar/data/1001171/0001140361-22-046297.txt,False
45,1001233,"SANGAMO THERAPEUTICS, INC",8-K,2022-10-12,https://www.sec.gov/Archives/edgar/data/1001233/0001628280-22-026271.txt,False
46,1001233,"SANGAMO THERAPEUTICS, INC",8-K,2022-11-03,https://www.sec.gov/Archives/edgar/data/1001233/0001628280-22-028167.txt,False
47,1001233,"SANGAMO THERAPEUTICS, INC",8-K,2022-12-12,https://www.sec.gov/Archives/edgar/data/1001233/0001628280-22-031695.txt,False
48,1001233,"SANGAMO THERAPEUTICS, INC",8-K,2022-12-19,https://www.sec.gov/Archives/edgar/data/1001233/0001628280-22-032209.txt,False
49,1001233,"SANGAMO THERAPEUTICS, INC",8-K,2022-12-23,https://www.sec.gov/Archives/edgar/data/1001233/0001628280-22-032552.txt,False
50,1001250,ESTEE LAUDER COMPANIES INC,8-K,2022-11-02,https://www.sec.gov/Archives/edgar/data/1001250/0001001250-22-000168.txt,False
51,1001250,ESTEE LAUDER COMPANIES INC,8-K,2022-11-15,https://www.sec.gov/Archives/edgar/data/1001250/0001001250-22-000199.txt,False
52,1001250,ESTEE LAUDER COMPANIES INC,8-K,2022-11-23,https://www.sec.gov/Archives/edgar/data/1001250/0001001250-22-000217.txt,False
53,1001316,"TG THERAPEUTICS, INC.",8-K,2022-11-10,https://www.sec.gov/Archives/edgar/data/1001316/0001558370-22-017292.txt,False
54,1001316,"TG THERAPEUTICS, INC.",8-K,2022-12-28,https://www.sec.gov/Archives/edgar/data/1001316/0001558370-22-019019.txt,False
55,1001385,NORTHWEST PIPE CO,8-K,2022-11-08,https://www.sec.gov/Archives/edgar/data/1001385/0001437749-22-026363.txt,False
56,1001385,NORTHWEST PIPE CO,8-K,2022-12-12,https://www.sec.gov/Archives/edgar/data/1001385/0001437749-22-028913.txt,False
57,1001614,"Riley Exploration Permian, Inc.",8-K,2022-10-26,https://www.sec.gov/Archives/edgar/data/1001614/0001001614-22-000028.txt,True
58,1001614,"Riley Exploration Permian, Inc.",8-K,2022-11-14,https://www.sec.gov/Archives/edgar/data/1001614/0001001614-22-000033.txt,False
59,1001838,SOUTHERN COPPER CORP/,8-K,2022-10-28,https://www.sec.gov/Archives/edgar/data/1001838/0001104659-22-112560.txt,False
60,1001902,INTEVAC INC,8-K,2022-10-12,https://www.sec.gov/Archives/edgar/data/1001902/0001193125-22-261072.txt,False
61,1001902,INTEVAC INC,8-K,2022-11-02,https://www.sec.gov/Archives/edgar/data/1001902/0001193125-22-275818.txt,False
62,1001902,INTEVAC INC,8-K,2022-12-30,https://www.sec.gov/Archives/edgar/data/1001902/0001193125-22-315332.txt,False
63,1001907,ASTROTECH Corp,8-K,2022-11-10,https://www.sec.gov/Archives/edgar/data/1001907/0001437749-22-026776.txt,False
64,1001907,ASTROTECH Corp,8-K,2022-11-15,https://www.sec.gov/Archives/edgar/data/1001907/0001437749-22-027462.txt,False
65,1001907,ASTROTECH Corp,8-K,2022-11-23,https://www.sec.gov/Archives/edgar/data/1001907/0001437749-22-027965.txt,False
66,1001907,ASTROTECH Corp,8-K,2022-12-21,https://www.sec.gov/Archives/edgar/data/1001907/0001437749-22-029503.txt,False
67,1001907,ASTROTECH Corp,8-K,2022-12-21,https://www.sec.gov/Archives/edgar/data/1001907/0001437749-22-029528.txt,False
68,1002047,"NetApp, Inc.",8-K,2022-11-16,https://www.sec.gov/Archives/edgar/data/1002047/0000950170-22-025317.txt,False
69,1002047,"NetApp, Inc.",8-K,2022-11-29,https://www.sec.gov/Archives/edgar/data/1002047/0000950170-22-025793.txt,False
70,1002590,"STAR GROUP, L.P.",8-K,2022-10-20,https://www.sec.gov/Archives/edgar/data/1002590/0001171843-22-006665.txt,False
71,1002590,"STAR GROUP, L.P.",8-K,2022-12-07,https://www.sec.gov/Archives/edgar/data/1002590/0001171843-22-007889.txt,False
72,1002638,OPEN TEXT CORP,8-K,2022-10-18,https://www.sec.gov/Archives/edgar/data/1002638/0001002638-22-000035.txt,False
73,1002638,OPEN TEXT CORP,8-K,2022-11-03,https://www.sec.gov/Archives/edgar/data/1002638/0001002638-22-000040.txt,False
74,1002638,OPEN TEXT CORP,8-K,2022-11-14,https://www.sec.gov/Archives/edgar/data/1002638/0001193125-22-283875.txt,False
75,1002638,OPEN TEXT CORP,8-K,2022-11-17,https://www.sec.gov/Archives/edgar/data/1002638/0001193125-22-287016.txt,False
76,1002638,OPEN TEXT CORP,8-K,2022-12-01,https://www.sec.gov/Archives/edgar/data/1002638/0001193125-22-296208.txt,True
77,1002638,OPEN TEXT CORP,8-K,2022-12-08,https://www.sec.gov/Archives/edgar/data/1002638/0001002638-22-000043.txt,False
78,1002638,OPEN TEXT CORP,8-K,2022-12-23,https://www.sec.gov/Archives/edgar/data/1002638/0001002638-22-000045.txt,False
79,1002771,"Integrated Cannabis Solutions, Inc.",8-K,2022-10-12,https://www.sec.gov/Archives/edgar/data/1002771/0001477932-22-007566.txt,False
80,1002771,"Integrated Cannabis Solutions, Inc.",8-K,2022-10-25,https://www.sec.gov/Archives/edgar/data/1002771/0001477932-22-007890.txt,False
81,1002771,"Integrated Cannabis Solutions, Inc.",8-K,2022-11-08,https://www.sec.gov/Archives/edgar/data/1002771/0001477932-22-008210.txt,False
82,1002771,"Integrated Cannabis Solutions, Inc.",8-K,2022-12-01,https://www.sec.gov/Archives/edgar/data/1002771/0001477932-22-009001.txt,False
83,1002771,"Integrated Cannabis Solutions, Inc.",8-K,2022-12-06,https://www.sec.gov/Archives/edgar/data/1002771/0001477932-22-009099.txt,False
84,1002910,AMEREN CORP,8-K,2022-11-03,https://www.sec.gov/Archives/edgar/data/1002910/0001002910-22-000086.txt,False
85,1002910,AMEREN CORP,8-K,2022-11-10,https://www.sec.gov/Archives/edgar/data/1002910/0001104659-22-117239.txt,False
86,1002910,AMEREN CORP,8-K,2022-11-22,https://www.sec.gov/Archives/edgar/data/1002910/0001104659-22-121129.txt,False
87,1002910,AMEREN CORP,8-K,2022-12-06,https://www.sec.gov/Archives/edgar/data/1002910/0001104659-22-124929.txt,True
88,1003078,MSC INDUSTRIAL DIRECT CO INC,8-K,2022-10-11,https://www.sec.gov/Archives/edgar/data/1003078/0001003078-22-000108.txt,False
89,1003078,MSC INDUSTRIAL DIRECT CO INC,8-K,2022-10-20,https://www.sec.gov/Archives/edgar/data/1003078/0001003078-22-000124.txt,False
90,1003078,MSC INDUSTRIAL DIRECT CO INC,8-K,2022-12-05,https://www.sec.gov/Archives/edgar/data/1003078/0001003078-22-000161.txt,False
91,1003078,MSC INDUSTRIAL DIRECT CO INC,8-K,2022-12-16,https://www.sec.gov/Archives/edgar/data/1003078/0001003078-22-000174.txt,False
92,1003078,MSC INDUSTRIAL DIRECT CO INC,8-K,2022-12-20,https://www.sec.gov/Archives/edgar/data/1003078/0001003078-22-000179.txt,False
93,1003410,DUKE REALTY Ltd PARTNERSHIP/,8-K,2022-10-03,https://www.sec.gov/Archives/edgar/data/1003410/0001104659-22-105242.txt,False
94,1003509,AMERICAN EXPRESS CREDIT ACCOUNT MASTER TRUST,8-K,2022-10-28,https://www.sec.gov/Archives/edgar/data/1003509/0001193125-22-272635.txt,False
95,1003509,AMERICAN EXPRESS CREDIT ACCOUNT MASTER TRUST,8-K,2022-11-03,https://www.sec.gov/Archives/edgar/data/1003509/0001193125-22-276992.txt,False
96,100378,TWIN DISC INC,8-K,2022-10-31,https://www.sec.gov/Archives/edgar/data/100378/0001437749-22-025122.txt,False
97,100378,TWIN DISC INC,8-K,2022-11-04,https://www.sec.gov/Archives/edgar/data/100378/0001437749-22-025918.txt,False
98,100378,TWIN DISC INC,8-K,2022-11-10,https://www.sec.gov/Archives/edgar/data/100378/0001437749-22-026732.txt,False
99,1004036,TANGER PROPERTIES LTD PARTNERSHIP /NC/,8-K,2022-10-17,https://www.sec.gov/Archives/edgar/data/1004036/0000899715-22-000166.txt,True
100,1004155,SOUTHERN Co GAS,8-K,2022-10-27,https://www.sec.gov/Archives/edgar/data/1004155/0000092122-22-000066.txt,False
101,1004434,"AFFILIATED MANAGERS GROUP, INC.",8-K,2022-10-18,https://www.sec.gov/Archives/edgar/data/1004434/0001004434-22-000044.txt,False
102,1004434,"AFFILIATED MANAGERS GROUP, INC.",8-K,2022-11-07,https://www.sec.gov/Archives/edgar/data/1004434/0001004434-22-000051.txt,False
103,1004434,"AFFILIATED MANAGERS GROUP, INC.",8-K,2022-11-21,https://www.sec.gov/Archives/edgar/data/1004434/0001193125-22-289485.txt,True
104,1004434,"AFFILIATED MANAGERS GROUP, INC.",8-K,2022-12-30,https://www.sec.gov/Archives/edgar/data/1004434/0001193125-22-315487.txt,False
105,1004702,OCEANFIRST FINANCIAL CORP,8-K,2022-10-21,https://www.sec.gov/Archives/edgar/data/1004702/0001004702-22-000115.txt,False
106,1004702,OCEANFIRST FINANCIAL CORP,8-K,2022-10-24,https://www.sec.gov/Archives/edgar/data/1004702/0001004702-22-000117.txt,False
107,1004702,OCEANFIRST FINANCIAL CORP,8-K,2022-11-09,https://www.sec.gov/Archives/edgar/data/1004702/0001004702-22-000121.txt,False
108,1004702,OCEANFIRST FINANCIAL CORP,8-K,2022-11-30,https://www.sec.gov/Archives/edgar/data/1004702/0001004702-22-000125.txt,False
109,1004724,"REGIONAL HEALTH PROPERTIES, INC",8-K,2022-10-27,https://www.sec.gov/Archives/edgar/data/1004724/0000950170-22-020360.txt,False
110,10048,BARNWELL INDUSTRIES INC,8-K,2022-10-17,https://www.sec.gov/Archives/edgar/data/10048/0001140361-22-037314.txt,False
111,10048,BARNWELL INDUSTRIES INC,8-K,2022-12-19,https://www.sec.gov/Archives/edgar/data/10048/0001140361-22-046080.txt,False
112,10048,BARNWELL INDUSTRIES INC,8-K,2022-12-21,https://www.sec.gov/Archives/edgar/data/10048/0001140361-22-046418.txt,False
113,10048,BARNWELL INDUSTRIES INC,8-K,2022-12-30,https://www.sec.gov/Archives/edgar/data/10048/0001140361-22-047645.txt,False
114,100493,"TYSON FOODS, INC.",8-K,2022-11-14,https://www.sec.gov/Archives/edgar/data/100493/0000100493-22-000096.txt,False
115,1004980,PG&E Corp,8-K,2022-10-27,https://www.sec.gov/Archives/edgar/data/1004980/0001004980-22-000132.txt,False
116,1004980,PG&E Corp,8-K,2022-11-30,https://www.sec.gov/Archives/edgar/data/1004980/0001193125-22-295403.txt,False
117,1004980,PG&E Corp,8-K,2022-12-02,https://www.sec.gov/Archives/edgar/data/1004980/0001308179-22-000384.txt,False
118,1004980,PG&E Corp,8-K,2022-12-15,https://www.sec.gov/Archives/edgar/data/1004980/0001308179-22-000407.txt,False
119,1004980,PG&E Corp,8-K,2022-12-15,https://www.sec.gov/Archives/edgar/data/1004980/0001308179-22-000408.txt,False
120,1004989,"SPAR Group, Inc.",8-K,2022-11-15,https://www.sec.gov/Archives/edgar/data/1004989/0001437749-22-027412.txt,False
121,1005101,"Marygold Companies, Inc.",8-K,2022-10-25,https://www.sec.gov/Archives/edgar/data/1005101/0001437749-22-024640.txt,False
122,1005101,"Marygold Companies, Inc.",8-K,2022-11-15,https://www.sec.gov/Archives/edgar/data/1005101/0001437749-22-027422.txt,False
123,1005101,"Marygold Companies, Inc.",8-K,2022-11-23,https://www.sec.gov/Archives/edgar/data/1005101/0001171200-22-000363.txt,False
124,100517,"United Airlines Holdings, Inc.",8-K,2022-10-18,https://www.sec.gov/Archives/edgar/data/100517/0000100517-22-000075.txt,False
125,100517,"United Airlines Holdings, Inc.",8-K,2022-12-13,https://www.sec.gov/Archives/edgar/data/100517/0000100517-22-000090.txt,False
126,100517,"United Airlines Holdings, Inc.",8-K,2022-12-23,https://www.sec.gov/Archives/edgar/data/100517/0000100517-22-000102.txt,False
127,1005210,SUBURBAN PROPANE PARTNERS LP,8-K,2022-10-19,https://www.sec.gov/Archives/edgar/data/1005210/0000950170-22-019737.txt,False
128,1005210,SUBURBAN PROPANE PARTNERS LP,8-K,2022-10-20,https://www.sec.gov/Archives/edgar/data/1005210/0000950170-22-019767.txt,False
129,1005210,SUBURBAN PROPANE PARTNERS LP,8-K,2022-11-10,https://www.sec.gov/Archives/edgar/data/1005210/0000950170-22-024174.txt,False
130,1005210,SUBURBAN PROPANE PARTNERS LP,8-K,2022-11-15,https://www.sec.gov/Archives/edgar/data/1005210/0000950170-22-025168.txt,False
131,1005210,SUBURBAN PROPANE PARTNERS LP,8-K,2022-12-29,https://www.sec.gov/Archives/edgar/data/1005210/0000950170-22-027091.txt,False
132,1005229,COLUMBUS MCKINNON CORP,8-K,2022-10-17,https://www.sec.gov/Archives/edgar/data/1005229/0001005229-22-000283.txt,False
133,1005229,COLUMBUS MCKINNON CORP,8-K,2022-10-21,https://www.sec.gov/Archives/edgar/data/1005229/0001193125-22-266765.txt,False
134,1005229,COLUMBUS MCKINNON CORP,8-K,2022-10-27,https://www.sec.gov/Archives/edgar/data/1005229/0001005229-22-000286.txt,False
135,1005276,MOHEGAN TRIBAL GAMING AUTHORITY,8-K,2022-10-03,https://www.sec.gov/Archives/edgar/data/1005276/0001005276-22-000044.txt,False
136,1005276,MOHEGAN TRIBAL GAMING AUTHORITY,8-K,2022-11-30,https://www.sec.gov/Archives/edgar/data/1005276/0001005276-22-000049.txt,False
137,1005276,MOHEGAN TRIBAL GAMING AUTHORITY,8-K,2022-11-30,https://www.sec.gov/Archives/edgar/data/1005276/0001193125-22-294931.txt,False
138,1005276,MOHEGAN TRIBAL GAMING AUTHORITY,8-K,2022-12-09,https://www.sec.gov/Archives/edgar/data/1005276/0001193125-22-301864.txt,False
139,1005276,MOHEGAN TRIBAL GAMING AUTHORITY,8-K,2022-12-20,https://www.sec.gov/Archives/edgar/data/1005276/0001005276-22-000059.txt,False
140,1005276,MOHEGAN TRIBAL GAMING AUTHORITY,8-K,2022-12-20,https://www.sec.gov/Archives/edgar/data/1005276/0001005276-22-000063.txt,False
141,1005276,MOHEGAN TRIBAL GAMING AUTHORITY,8-K,2022-12-21,https://www.sec.gov/Archives/edgar/data/1005276/0001005276-22-000070.txt,False
142,1005284,UNIVERSAL DISPLAY CORP \PA\,8-K,2022-11-03,https://www.sec.gov/Archives/edgar/data/1005284/0000950170-22-021872.txt,False
143,1005284,UNIVERSAL DISPLAY CORP \PA\,8-K,2022-12-05,https://www.sec.gov/Archives/edgar/data/1005284/0000950170-22-026018.txt,False
144,1005284,UNIVERSAL DISPLAY CORP \PA\,8-K,2022-12-06,https://www.sec.gov/Archives/edgar/data/1005284/0000950170-22-026088.txt,False
145,1005286,LANDEC CORP \CA\,8-K,2022-10-06,https://www.sec.gov/Archives/edgar/data/1005286/0001005286-22-000060.txt,False
146,1005286,LANDEC CORP \CA\,8-K,2022-11-07,https://www.sec.gov/Archives/edgar/data/1005286/0001005286-22-000065.txt,False
147,1005286,"LIFECORE BIOMEDICAL, INC. \DE\",8-K,2022-11-16,https://www.sec.gov/Archives/edgar/data/1005286/0001005286-22-000080.txt,False
148,1005286,"LIFECORE BIOMEDICAL, INC. \DE\",8-K,2022-11-25,https://www.sec.gov/Archives/edgar/data/1005286/0001005286-22-000083.txt,False
149,1005731,IDT CORP,8-K,2022-10-06,https://www.sec.gov/Archives/edgar/data/1005731/0001493152-22-027828.txt,False
150,1005731,IDT CORP,8-K,2022-10-25,https://www.sec.gov/Archives/edgar/data/1005731/0001493152-22-029489.txt,False
151,1005731,IDT CORP,8-K,2022-12-05,https://www.sec.gov/Archives/edgar/data/1005731/0001493152-22-034488.txt,False
152,1005731,IDT CORP,8-K,2022-12-07,https://www.sec.gov/Archives/edgar/data/1005731/0001493152-22-034696.txt,False
153,1005731,IDT CORP,8-K,2022-12-15,https://www.sec.gov/Archives/edgar/data/1005731/0001493152-22-035588.txt,False
154,1005757,CSG SYSTEMS INTERNATIONAL INC,8-K,2022-11-02,https://www.sec.gov/Archives/edgar/data/1005757/0001564590-22-036369.txt,False
155,1005817,TOMPKINS FINANCIAL CORP,8-K,2022-10-28,https://www.sec.gov/Archives/edgar/data/1005817/0001387131-22-010905.txt,False
156,100591,ARGAN INC,8-K,2022-11-08,https://www.sec.gov/Archives/edgar/data/100591/0001558370-22-016886.txt,False
157,100591,ARGAN INC,8-K,2022-12-07,https://www.sec.gov/Archives/edgar/data/100591/0001558370-22-018448.txt,False
158,100591,ARGAN INC,8-K,2022-12-14,https://www.sec.gov/Archives/edgar/data/100591/0001558370-22-018642.txt,False
159,1006028,"PURE BIOSCIENCE, INC.",8-K,2022-10-28,https://www.sec.gov/Archives/edgar/data/1006028/0001493152-22-029839.txt,False
160,1006028,"PURE BIOSCIENCE, INC.",8-K,2022-12-14,https://www.sec.gov/Archives/edgar/data/1006028/0001493152-22-035436.txt,False
161,1006045,IRIDEX CORP,8-K,2022-11-10,https://www.sec.gov/Archives/edgar/data/1006045/0000950170-22-024501.txt,False
162,1006281,"Protalix BioTherapeutics, Inc.",8-K,2022-11-14,https://www.sec.gov/Archives/edgar/data/1006281/0001558370-22-017549.txt,False
163,1006281,"Protalix BioTherapeutics, Inc.",8-K,2022-12-21,https://www.sec.gov/Archives/edgar/data/1006281/0001558370-22-018894.txt,False
164,1006281,"Protalix BioTherapeutics, Inc.",8-K,2022-12-27,https://www.sec.gov/Archives/edgar/data/1006281/0001558370-22-018990.txt,False
165,1006655,EVOLUTION PETROLEUM CORP,8-K,2022-10-27,https://www.sec.gov/Archives/edgar/data/1006655/0001558370-22-015522.txt,False
166,1006655,EVOLUTION PETROLEUM CORP,8-K,2022-11-08,https://www.sec.gov/Archives/edgar/data/1006655/0001558370-22-016895.txt,False
167,1006655,EVOLUTION PETROLEUM CORP,8-K,2022-11-21,https://www.sec.gov/Archives/edgar/data/1006655/0001558370-22-018113.txt,False
168,1006655,EVOLUTION PETROLEUM CORP,8-K,2022-11-29,https://www.sec.gov/Archives/edgar/data/1006655/0001558370-22-018231.txt,False
169,1006655,EVOLUTION PETROLEUM CORP,8-K,2022-12-12,https://www.sec.gov/Archives/edgar/data/1006655/0001558370-22-018525.txt,False
170,1006830,CONSUMERS BANCORP INC /OH/,8-K,2022-10-24,https://www.sec.gov/Archives/edgar/data/1006830/0001437749-22-024551.txt,False
171,1006830,CONSUMERS BANCORP INC /OH/,8-K,2022-11-01,https://www.sec.gov/Archives/edgar/data/1006830/0001437749-22-025274.txt,False
172,1006830,CONSUMERS BANCORP INC /OH/,8-K,2022-12-21,https://www.sec.gov/Archives/edgar/data/1006830/0001437749-22-029491.txt,False
173,1006837,INNOVATE Corp.,8-K,2022-11-02,https://www.sec.gov/Archives/edgar/data/1006837/0001006837-22-000116.txt,False
174,1006837,INNOVATE Corp.,8-K,2022-11-16,https://www.sec.gov/Archives/edgar/data/1006837/0001006837-22-000134.txt,False
175,1006837,INNOVATE Corp.,8-K,2022-11-29,https://www.sec.gov/Archives/edgar/data/1006837/0001006837-22-000137.txt,False
176,100716,UNICO AMERICAN CORP,8-K,2022-10-17,https://www.sec.gov/Archives/edgar/data/100716/0001654954-22-013796.txt,False
177,100716,UNICO AMERICAN CORP,8-K,2022-11-29,https://www.sec.gov/Archives/edgar/data/100716/0001654954-22-015819.txt,False
178,100726,UNIFI INC,8-K,2022-11-03,https://www.sec.gov/Archives/edgar/data/100726/0001564590-22-036640.txt,True
179,1007273,BANK OF SOUTH CAROLINA CORP,8-K,2022-10-13,https://www.sec.gov/Archives/edgar/data/1007273/0001564590-22-034150.txt,False
180,1007273,BANK OF SOUTH CAROLINA CORP,8-K,2022-12-15,https://www.sec.gov/Archives/edgar/data/1007273/0000950170-22-026585.txt,False
181,1007587,KVH INDUSTRIES INC \DE\,8-K,2022-10-13,https://www.sec.gov/Archives/edgar/data/1007587/0001007587-22-000015.txt,False
182,1007587,KVH INDUSTRIES INC \DE\,8-K,2022-11-21,https://www.sec.gov/Archives/edgar/data/1007587/0001007587-22-000017.txt,False
183,1007587,KVH INDUSTRIES INC \DE\,8-K,2022-12-06,https://www.sec.gov/Archives/edgar/data/1007587/0001007587-22-000018.txt,False
184,1007587,KVH INDUSTRIES INC \DE\,8-K,2022-12-20,https://www.sec.gov/Archives/edgar/data/1007587/0001007587-22-000020.txt,False
185,100826,UNION ELECTRIC CO,8-K,2022-12-06,https://www.sec.gov/Archives/edgar/data/100826/0001104659-22-124929.txt,True
186,1008586,STREAMLINE HEALTH SOLUTIONS INC.,8-K,2022-10-27,https://www.sec.gov/Archives/edgar/data/1008586/0001493152-22-029722.txt,False
187,1008586,STREAMLINE HEALTH SOLUTIONS INC.,8-K,2022-11-10,https://www.sec.gov/Archives/edgar/data/1008586/0001493152-22-031409.txt,False
188,1008586,STREAMLINE HEALTH SOLUTIONS INC.,8-K,2022-12-05,https://www.sec.gov/Archives/edgar/data/1008586/0001493152-22-034459.txt,True
189,1008586,STREAMLINE HEALTH SOLUTIONS INC.,8-K,2022-12-14,https://www.sec.gov/Archives/edgar/data/1008586/0001493152-22-035444.txt,False
190,1008586,STREAMLINE HEALTH SOLUTIONS INC.,8-K,2022-12-29,https://www.sec.gov/Archives/edgar/data/1008586/0001493152-22-036790.txt,False
191,1008653,"Ecomax, Inc",8-K,2022-10-11,https://www.sec.gov/Archives/edgar/data/1008653/0001493152-22-028002.txt,False
